title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
An overview of machine learning techniques in constraint solving,"Constraint solving is applied in different application contexts. Examples thereof are the configuration of complex products and services, the determination of production schedules, and the determination of recommendations in online sales scenarios. Constraint solvers apply, for example, search heuristics to assure adequate runtime performance and prediction quality. Several approaches have already been developed showing that machine learning (ML) can be used to optimize search processes in constraint solving. In this article, we provide an overview of the state of the art in applying ML approaches to constraint solving problems including constraint satisfaction, SAT solving, answer set programming (ASP) and applications thereof such as configuration, constraint-based recommendation, and model-based diagnosis. We compare and discuss the advantages and disadvantages of these approaches and point out relevant directions for future work.","[{'authorId': '2065013679', 'name': 'Andrei Popescu'}, {'authorId': '2135115901', 'name': 'Seda Polat-Erdeniz'}, {'authorId': '1688968', 'name': 'A. Felfernig'}, {'authorId': '51378722', 'name': 'Mathias Uta'}, {'authorId': '32451050', 'name': 'Müslüm Atas'}, {'authorId': '144335284', 'name': 'Viet-Man Le'}, {'authorId': '2079355', 'name': 'Klaus Pilsl'}, {'authorId': '2937518', 'name': 'Martin Enzelsberger'}, {'authorId': '13278227', 'name': 'T. Tran'}]",2021.0,Journal of Intelligence and Information Systems,"{'volume': '58', 'pages': '91 - 118', 'name': 'Journal of Intelligent Information Systems'}",https://www.semanticscholar.org/paper/19cb937d8b15b5a1265f24b994e34665586ad702,True,"{'url': 'https://link.springer.com/content/pdf/10.1007/s10844-021-00666-5.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s10844-021-00666-5?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s10844-021-00666-5, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",34,108,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '3198456980', 'DBLP': 'journals/jiis/PopescuEFUALPET22', 'DOI': '10.1007/s10844-021-00666-5', 'CorpusId': 239677908}",1,"Andrei Popescu, Seda Polat-Erdeniz, A. Felfernig, Mathias Uta, Müslüm Atas, Viet-Man Le, Klaus Pilsl, Martin Enzelsberger, T. Tran","JournalArticle, Review","MAG:3198456980, DBLP:journals/jiis/PopescuEFUALPET22, DOI:10.1007/s10844-021-00666-5, CorpusId:239677908"
Predicting Design Impactful Changes in Modern Code Review: A Large-Scale Empirical Study,"Companies have adopted modern code review as a key technique for continuously monitoring and improving the quality of software changes. One of the main motivations for this is the early detection of design impactful changes, to prevent that design-degrading ones prevail after each code review. Even though design degradation symptoms often lead to changes’ rejections, practices of modern code review alone are actually not sufficient to avoid or mitigate design decay. Software design degrades whenever one or more symptoms of poor structural decisions, usually represented by smells, end up being introduced by a change. Design degradation may be related to both technical and social aspects in collaborative code reviews. Unfortunately, there is no study that investigates if code review stakeholders, e.g, reviewers, could benefit from approaches to distinguish and predict design impactful changes with technical and/or social aspects. By analyzing 57,498 reviewed code changes from seven open-source systems, we report an investigation on prediction of design impactful changes in modern code review. We evaluated the use of six ML algorithms to predict design impactful changes. We also extracted and assessed 41 different features based on both social and technical aspects. Our results show that Random Forest and Gradient Boosting are the best algorithms. We also observed that the use of technical features results in more precise predictions. However, the use of social features alone, which are available even before the code review starts (e.g., for team managers or change assigners), also leads to highly-accurate prediction. Therefore social and/or technical prediction models can be used to support further design inspection of suspicious changes early in a code review process. Finally, we provide an enriched dataset that allows researchers to investigate the context behind design impactful changes during the code review process.","[{'authorId': '10798107', 'name': 'A. Uchôa'}, {'authorId': '143995009', 'name': 'Caio Barbosa'}, {'authorId': '2150050', 'name': 'Daniel Coutinho'}, {'authorId': '2849051', 'name': 'W. Oizumi'}, {'authorId': '144012595', 'name': 'W. K. Assunção'}, {'authorId': '145983572', 'name': 'S. Vergilio'}, {'authorId': '145526242', 'name': 'Juliana Alves Pereira'}, {'authorId': '115598091', 'name': 'Anderson Oliveira'}, {'authorId': '144447774', 'name': 'Alessandro F. Garcia'}]",2021.0,IEEE Working Conference on Mining Software Repositories,"{'pages': '471-482', 'name': '2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR)'}",https://www.semanticscholar.org/paper/dc41a33867f0571f984579117dbb56b8bca5c128,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/MSR52588.2021.00059?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/MSR52588.2021.00059, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",39,74,,"['JournalArticle', 'Conference', 'Review']",['Computer Science'],"{'DBLP': 'conf/msr/UchoaBCOAVPOG21', 'DOI': '10.1109/MSR52588.2021.00059', 'CorpusId': 232256243}",1,"A. Uchôa, Caio Barbosa, Daniel Coutinho, W. Oizumi, W. K. Assunção, S. Vergilio, Juliana Alves Pereira, Anderson Oliveira, Alessandro F. Garcia","JournalArticle, Conference, Review","DBLP:conf/msr/UchoaBCOAVPOG21, DOI:10.1109/MSR52588.2021.00059, CorpusId:232256243"
An Overview of Recommender Systems and Machine Learning in Feature Modeling and Configuration,"Recommender systems support decisions in various domains ranging from simple items such as books and movies to more complex items such as financial services, telecommunication equipment, and software systems. In this context, recommendations are determined, for example, on the basis of analyzing the preferences of similar users. In contrast to simple items which can be enumerated in an item catalog, complex items have to be represented on the basis of variability models (e.g., feature models) since a complete enumeration of all possible configurations is infeasible and would trigger significant performance issues. In this paper, we give an overview of a potential new line of research which is related to the application of recommender systems and machine learning techniques in feature modeling and configuration. In this context, we give examples of the application of recommender systems and machine learning and discuss future research issues.","[{'authorId': '1688968', 'name': 'A. Felfernig'}, {'authorId': '144335284', 'name': 'Viet-Man Le'}, {'authorId': '2065013679', 'name': 'Andrei Popescu'}, {'authorId': '51378722', 'name': 'Mathias Uta'}, {'authorId': '13278227', 'name': 'T. Tran'}, {'authorId': '32451050', 'name': 'Müslüm Atas'}]",2021.0,International Workshop on Variability Modelling of Software-Intensive Systems,{'name': 'Proceedings of the 15th International Working Conference on Variability Modelling of Software-Intensive Systems'},https://www.semanticscholar.org/paper/0d480a310e74e7da20222d533f6b8935c16ae0f9,True,"{'url': 'https://arxiv.org/pdf/2102.06634', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2102.06634, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",25,35,,"['JournalArticle', 'Book', 'Review']",['Computer Science'],"{'DBLP': 'conf/vamos/FelfernigLPUTA21', 'ArXiv': '2102.06634', 'DOI': '10.1145/3442391.3442408', 'CorpusId': 231858047}",1,"A. Felfernig, Viet-Man Le, Andrei Popescu, Mathias Uta, T. Tran, Müslüm Atas","JournalArticle, Book, Review","DBLP:conf/vamos/FelfernigLPUTA21, ArXiv:2102.06634, DOI:10.1145/3442391.3442408, CorpusId:231858047"
Deep Software Variability: Towards Handling Cross-Layer Configuration,"Configuring software is a powerful means to reach functional and performance goals of a system. However, many layers (hardware, operating system, input data, etc.), themselves subject to variability, can alter performances of software configurations. For instance, configurations’ options of the x264 video encoder may have very different effects on x264’s encoding time when used with different input videos, depending on the hardware on which it is executed. In this vision paper, we coin the term deep software variability to refer to the interaction of all external layers modifying the behavior or non-functional properties of a software. Deep software variability challenges practitioners and researchers: the combinatorial explosion of possible executing environments complicates the understanding, the configuration, the maintenance, the debug, and the test of configurable systems. There are also opportunities: harnessing all variability layers (and not only the software layer) can lead to more efficient systems and configuration knowledge that truly generalizes to any usage and context.","[{'authorId': '1419487380', 'name': 'Luc Lesoil'}, {'authorId': '2191325', 'name': 'M. Acher'}, {'authorId': '2745458', 'name': 'Arnaud Blouin'}, {'authorId': '145810487', 'name': 'J. Jézéquel'}]",2021.0,International Workshop on Variability Modelling of Software-Intensive Systems,{'name': 'Proceedings of the 15th International Working Conference on Variability Modelling of Software-Intensive Systems'},https://www.semanticscholar.org/paper/5f6d09fd18494bc7f476d9edb077843f8e0508f7,True,"{'url': 'https://hal.inria.fr/hal-03084276/file/vision_paper_deep_software_variability.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3442391.3442402?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3442391.3442402, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",16,48,,"['Book', 'JournalArticle']",['Computer Science'],"{'DBLP': 'conf/vamos/LesoilABJ21', 'DOI': '10.1145/3442391.3442402', 'CorpusId': 231858043}",1,"Luc Lesoil, M. Acher, Arnaud Blouin, J. Jézéquel","Book, JournalArticle","DBLP:conf/vamos/LesoilABJ21, DOI:10.1145/3442391.3442402, CorpusId:231858043"
Empirical assessment of generating adversarial configurations for software product lines,,"[{'authorId': '121072977', 'name': 'Paul Temple'}, {'authorId': '2895342', 'name': 'Gilles Perrouin'}, {'authorId': '2191325', 'name': 'M. Acher'}, {'authorId': '1684175', 'name': 'B. Biggio'}, {'authorId': '145810487', 'name': 'J. Jézéquel'}, {'authorId': '1710171', 'name': 'F. Roli'}]",2021.0,Empirical Software Engineering,"{'volume': '26', 'name': 'Empirical Software Engineering'}",https://www.semanticscholar.org/paper/1638d38901e6cc23d2d3f623e95afef0edad5dc9,True,"{'url': 'https://iris.unige.it/bitstream/11567/1083642/1/Temple2021_Article_EmpiricalAssessmentOfGeneratin.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s10664-020-09915-7?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s10664-020-09915-7, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",8,96,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/ese/TemplePABJR21', 'DOI': '10.1007/s10664-020-09915-7', 'CorpusId': 231590045}",0,"Paul Temple, Gilles Perrouin, M. Acher, B. Biggio, J. Jézéquel, F. Roli",JournalArticle,"DBLP:journals/ese/TemplePABJR21, DOI:10.1007/s10664-020-09915-7, CorpusId:231590045"
Baloo: Measuring and Modeling the Performance Configurations of Distributed DBMS,"Correctly configuring a distributed database management system (DBMS) deployed in a cloud environment for maximizing performance poses many challenges to operators. Even if the entire configuration spectrum could be measured directly, which is often infeasible due to the multitude of parameters, single measurements are subject to random variations and need to be repeated multiple times. In this work, we propose Baloo, a framework for systematically measuring and modeling different performance-relevant configurations of distributed DBMS in cloud environments. Baloo dynamically estimates the required number of measurement configurations, as well as the number of required measurement repetitions per configuration based on a desired target accuracy. We evaluate Baloo based on a data set consisting of 900 DBMS configuration measurements conducted in our private cloud setup. Our evaluation shows that the highly configurable framework is able to achieve a prediction error of up to 12 %, while saving over 80 % of the measurement effort. We also publish all code and the acquired data set to foster future research.","[{'authorId': '34825425', 'name': 'Johannes Grohmann'}, {'authorId': '40596015', 'name': 'Daniel Seybold'}, {'authorId': '40879589', 'name': 'Simon Eismann'}, {'authorId': '51185014', 'name': 'Mark Leznik'}, {'authorId': '145378619', 'name': 'Samuel Kounev'}, {'authorId': '2214992', 'name': 'Jörg Domaschka'}]",2020.0,"IEEE/ACM International Symposium on Modeling, Analysis, and Simulation On Computer and Telecommunication Systems","{'pages': '1-8', 'name': '2020 28th International Symposium on Modeling, Analysis, and Simulation of Computer and Telecommunication Systems (MASCOTS)'}",https://www.semanticscholar.org/paper/3fba053128d4b47fe29f5be41454c68cbd10d318,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/MASCOTS50786.2020.9285960?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/MASCOTS50786.2020.9285960, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",5,36,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/mascots/GrohmannSELKD20', 'DOI': '10.1109/MASCOTS50786.2020.9285960', 'CorpusId': 229373851}",0,"Johannes Grohmann, Daniel Seybold, Simon Eismann, Mark Leznik, Samuel Kounev, Jörg Domaschka",JournalArticle,"DBLP:conf/mascots/GrohmannSELKD20, DOI:10.1109/MASCOTS50786.2020.9285960, CorpusId:229373851"
Feature-oriented defect prediction,"Software errors are a major nuisance in software development and can lead not only to reputation damages, but also to considerable financial losses for companies. Therefore, numerous techniques for predicting software defects, largely based on machine learning methods, have been developed over the past decades. These techniques usually rely on code and process metrics in order to predict defects at the granularity of typical software assets, such as subsystems, components, and files. In this paper, we present the first systematic investigation of feature-oriented defect prediction: the prediction of defects at the granularity of features---domain-oriented entities abstractly representing (and often cross-cutting) typical software assets. Feature-oriented prediction can be beneficial, since: (i) particular features might be more error-prone than others, (ii) characteristics of features known as defective might be useful to predict other error-prone features, (iii) feature-specific code might be especially prone to faults arising from feature interactions. We present a dataset derived from 12 software projects and introduce two metric sets for feature-oriented defect prediction. We evaluated seven machine learning classifiers with three different attribute sets each, using our two new metric sets as well as an existing metric set from the literature. We observe precision and recall values of around 85% and better robustness when more diverse metrics sets with richer feature information are used.","[{'authorId': '1664249379', 'name': 'Stefan Strüder'}, {'authorId': '37607538', 'name': 'M. Mukelabai'}, {'authorId': '1932576', 'name': 'D. Strüber'}, {'authorId': '39565422', 'name': 'T. Berger'}]",2020.0,Software Product Lines Conference,{'name': 'Proceedings of the 24th ACM Conference on Systems and Software Product Line: Volume A - Volume A'},https://www.semanticscholar.org/paper/c2d89a45d67220134f67a770d92e8dc521c4482e,True,"{'url': 'https://repository.ubn.ru.nl/bitstream/handle/2066/227207/1/227207.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2104.06161, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",22,85,,"['Book', 'JournalArticle']",['Computer Science'],"{'DBLP': 'journals/corr/abs-2104-06161', 'ArXiv': '2104.06161', 'MAG': '3093575449', 'DOI': '10.1145/3382025.3414960', 'CorpusId': 222819141}",0,"Stefan Strüder, M. Mukelabai, D. Strüber, T. Berger","Book, JournalArticle","DBLP:journals/corr/abs-2104-06161, ArXiv:2104.06161, MAG:3093575449, DOI:10.1145/3382025.3414960, CorpusId:222819141"
Sampling Effect on Performance Prediction of Configurable Systems: A Case Study,"Numerous software systems are highly configurable and provide a myriad of configuration options that users can tune to fit their functional and performance requirements (e.g., execution time). Measuring all configurations of a system is the most obvious way to understand the effect of options and their interactions, but is too costly or infeasible in practice. Numerous works thus propose to measure only a few configurations (a sample) to learn and predict the performance of any combination of options' values. A challenging issue is to sample a small and representative set of configurations that leads to a good accuracy of performance prediction models. A recent study devised a new algorithm, called distance-based sampling, that obtains state-of-the-art accurate performance predictions on different subject systems. In this paper, we replicate this study through an in-depth analysis of x264, a popular and configurable video encoder. We systematically measure all 1,152 configurations of x264 with 17 input videos and two quantitative properties (encoding time and encoding size). Our goal is to understand whether there is a dominant sampling strategy over the very same subject system (x264), i.e., whatever the workload and targeted performance properties. The findings from this study show that random sampling leads to more accurate performance models. However, without considering random, there is no single ""dominant"" sampling, instead different strategies perform best on different inputs and non-functional properties, further challenging practitioners and researchers.","[{'authorId': '145526242', 'name': 'Juliana Alves Pereira'}, {'authorId': '2191325', 'name': 'M. Acher'}, {'authorId': '143688027', 'name': 'Hugo Martin'}, {'authorId': '145810487', 'name': 'J. Jézéquel'}]",2020.0,International Conference on Performance Engineering,{'name': 'Proceedings of the ACM/SPEC International Conference on Performance Engineering'},https://www.semanticscholar.org/paper/44dec4a047c66e22d9d9f8e6feb3c91450400dbf,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3358960.3379137?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3358960.3379137, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",62,76,,"['JournalArticle', 'Book']",['Computer Science'],"{'DBLP': 'conf/wosp/PereiraA0J20', 'MAG': '2992291905', 'DOI': '10.1145/3358960.3379137', 'CorpusId': 213887611}",3,"Juliana Alves Pereira, M. Acher, Hugo Martin, J. Jézéquel","JournalArticle, Book","DBLP:conf/wosp/PereiraA0J20, MAG:2992291905, DOI:10.1145/3358960.3379137, CorpusId:213887611"
Generating attributed variability models for transfer learning,"Modern software systems often provide configuration options for customizing of the system's functional and non-functional properties, such as response time and energy consumption. The valid configurations of a software system are commonly documented in a variability model. Supporting the optimization of a system's non-functional properties, variability models have been extended with attributes that represent the influence of one or multiple options on a property. The concrete values of attributes are typically determined only in a single environment (e.g., for a specific software version, a certain workload, and a specific hardware setup) and are applicable only for this context. Changing the environment, attribute values need to be updated. Instead of determining all attributes from scratch with new measurements, recent approaches rely on transfer learning to reduce the effort of obtaining new attribute values. However, the development and evaluation of new transfer-learning techniques requires extensive measurements by themselves, which often is prohibitively costly. To support research in this area, we propose an approach to synthesize realistic attributed variability models from a base model. This way, we can support research and validation of novel transfer-learning techniques for configurable software systems. We use a genetic algorithm to vary attribute values. Combined with a declarative objective function, we search a changed attributed variability model that keeps some key characteristics while mimicking realistic changes of individual attribute values. We demonstrate the applicability of our approach by replicating the evaluation of an existing transfer-learning technique.","[{'authorId': '49493689', 'name': 'Johannes Dorn'}, {'authorId': '1721771', 'name': 'S. Apel'}, {'authorId': '1708928', 'name': 'Norbert Siegmund'}]",2020.0,International Workshop on Variability Modelling of Software-Intensive Systems,{'name': 'Proceedings of the 14th International Working Conference on Variability Modelling of Software-Intensive Systems'},https://www.semanticscholar.org/paper/37d8c1848f4fe5157e72b6985c57521540ec2457,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3377024.3377040?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3377024.3377040, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,35,,"['Book', 'JournalArticle']",['Computer Science'],"{'DBLP': 'conf/vamos/DornAS20', 'MAG': '3005176635', 'DOI': '10.1145/3377024.3377040', 'CorpusId': 211041010}",0,"Johannes Dorn, S. Apel, Norbert Siegmund","Book, JournalArticle","DBLP:conf/vamos/DornAS20, MAG:3005176635, DOI:10.1145/3377024.3377040, CorpusId:211041010"
Next steps in variability management due to autonomous behaviour and runtime learning,"One of the basic principles in product lines is to delay design decisions related to offered functionality and quality to later phases of the life cycle [25]. Instead of deciding on what system to develop in advance, a set of assets and a common reference architecture are specified and implemented during the Domain Engineering process. Later on, during Application Engineering, specific systems are developed to satisfy the requirements reusing the assets and architecture [16]. Traditionally, this is during the Application Engineering when delayed design decisions are solved. The realization of this delay relies heavily on the use of variability in the development of product lines and systems. However, as systems become more interconnected and diverse, software architects cannot easily foresee the software variants and the interconnections between components. Consequently, a generic a priori model is conceived to specify the system's dynamic behaviour and architecture. The corresponding design decisions are left to be solved at runtime [13]. Surprisingly, few research initiatives have investigated variability models at runtime [9]. Further, they have been applied only at the level of goals and architecture, which contrasts to the needs claimed by the variability community, i.e., Software Product Lines (SPLC) and Dynamic Software Product Lines (DSPL) [2, 10, 14, 22]. Especially, the vision of DSPL with their ability to support runtime updates with virtually zero downtime for products of a software product line, denotes the obvious need of variability models being used at runtime to adapt the corresponding programs. A main challenge for dealing with runtime variability is that it should support a wide range of product customizations under various scenarios that might be unknown until the execution time, as new product variants can be identified only at runtime [10, 11]. Contemporary variability models face the challenge of representing runtime variability to therefore allow the modification of variation points during the system's execution, and underpin the automation of the system's reconfiguration [15]. The runtime representation of feature models (i.e. the runtime model of features) is required to automate the decision making [9]. Software automation and adaptation techniques have traditionally required a priori models for the dynamic behaviour of systems [17]. With the uncertainty present in the scenarios involved, the a priori model is difficult to define [20, 23, 26]. Even if foreseen, its maintenance is labour-intensive and, due to architecture decay, it is also prone to get out-of-date. However, the use of models@runtime does not necessarily require defining the system's behaviour model beforehand. Instead, different techniques such as machine learning, or mining software component interactions from system execution traces can be used to build a model which is in turn used to analyze, plan, and execute adaptations [18], and synthesize emergent software on the fly [7]. Another well-known problem posed by the uncertainty that characterize autonomous systems is that different stakeholders (e.g. end users, operators and even developers) may not understand them due to the emergent behaviour. In other words, the running system may surprise its customers and/or developers [4]. The lack of support for explanation in these cases may compromise the trust to stakeholders, who may eventually stop using a system [12, 24]. I speculate that variability models can offer great support for (i) explanation to understand the diversity of the causes and triggers of decisions during execution and their corresponding effects using traceability [5], and (ii) better understand the behaviour of the system and its environment. Further, an extension and potentially reframing of the techniques associated with variability management may be needed to help taming uncertainty and support explanation and understanding of the systems. The use of new techniques such as machine learning exacerbates the current situation. However, at the same time machine learning techniques can also help and be used, for example, to explore the variability space [1]. What can the community do to face the challenges associated? We need to meaningfully incorporate techniques from areas such as artificial intelligence, machine learning, optimization, planning, decision theory, and bio-inspired computing into our variability management techniques to provide explanation and management of the diversity of decisions, their causes and the effects associated. My own previous work has progressed [3, 5, 6, 8, 11, 12, 19, 21] to reflect what was discussed above.","[{'authorId': '3226633', 'name': 'N. Bencomo'}]",2020.0,International Workshop on Variability Modelling of Software-Intensive Systems,{'name': 'Proceedings of the 14th International Working Conference on Variability Modelling of Software-Intensive Systems'},https://www.semanticscholar.org/paper/68c543df6f6d2442f55469ef8169e295cd6ec78d,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3377024.3380451?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3377024.3380451, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,26,,"['JournalArticle', 'Book']",['Computer Science'],"{'MAG': '3004790230', 'DBLP': 'conf/vamos/Bencomo20', 'DOI': '10.1145/3377024.3380451', 'CorpusId': 211041605}",0,N. Bencomo,"JournalArticle, Book","MAG:3004790230, DBLP:conf/vamos/Bencomo20, DOI:10.1145/3377024.3380451, CorpusId:211041605"
FlexiBO: A Decoupled Cost-Aware Multi-Objective Optimization Approach for Deep Neural Networks,"The design of machine learning systems often requires trading off different objectives, for example, prediction error and energy consumption for deep neural networks (DNNs). Typically, no single design performs well in all objectives; therefore, finding Pareto-optimal designs is of interest. The search for Pareto-optimal designs involves evaluating designs in an iterative process, and the measurements are used to evaluate an acquisition function that guides the search process. However, measuring different objectives incurs different costs. For example, the cost of measuring the prediction error of DNNs is orders of magnitude higher than that of measuring the energy consumption of a pre-trained DNN as it requires re-training the DNN. Current state-of-the-art methods do not consider this difference in objective evaluation cost, potentially incurring expensive evaluations of objective functions in the optimization process. In this paper, we develop a novel decoupled and cost-aware multi-objective optimization algorithm, which we call Flexible Multi-Objective Bayesian Optimization (FlexiBO) to address this issue. For evaluating each design, FlexiBO selects the objective with higher relative gain by weighting the improvement of the hypervolume of the Pareto region with the measurement cost of each objective. This strategy, therefore, balances the expense of collecting new information with the knowledge gained through objective evaluations, preventing FlexiBO from performing expensive measurements for little to no gain. We evaluate FlexiBO on seven state-of-the-art DNNs for image recognition, natural language processing (NLP), and speech-to-text translation. Our results indicate that, given the same total experimental budget, FlexiBO discovers designs with 4.8% to 12.4% lower hypervolume error than the best method in state-of-the-art multi-objective optimization.","[{'authorId': '94395755', 'name': 'Md Shahriar Iqbal'}, {'authorId': '2427968', 'name': 'Jianhai Su'}, {'authorId': '1722782', 'name': 'Lars Kotthoff'}, {'authorId': '31948108', 'name': 'Pooyan Jamshidi'}]",2020.0,Journal of Artificial Intelligence Research,"{'volume': '77', 'pages': '645-682', 'name': 'J. Artif. Intell. Res.'}",https://www.semanticscholar.org/paper/fb02cda5300f048c1850b37c2aeb3bc6d4c5a6e4,True,"{'url': 'https://www.jair.org/index.php/jair/article/download/14139/26942', 'status': 'GOLD', 'license': 'publisher-specific-oa', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2001.06588, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",4,81,,['JournalArticle'],"['Computer Science', 'Mathematics']","{'DBLP': 'journals/jair/IqbalSKJ23', 'ArXiv': '2001.06588', 'DOI': '10.1613/jair.1.14139', 'CorpusId': 251402848}",0,"Md Shahriar Iqbal, Jianhai Su, Lars Kotthoff, Pooyan Jamshidi",JournalArticle,"DBLP:journals/jair/IqbalSKJ23, ArXiv:2001.06588, DOI:10.1613/jair.1.14139, CorpusId:251402848"
FlexiBO: Cost-Aware Multi-Objective Optimization of Deep Neural Networks,,"[{'authorId': '94395755', 'name': 'Md Shahriar Iqbal'}, {'authorId': '2427968', 'name': 'Jianhai Su'}, {'authorId': '1722782', 'name': 'Lars Kotthoff'}, {'authorId': '31948108', 'name': 'Pooyan Jamshidi'}]",2020.0,arXiv.org,"{'volume': 'abs/2001.06588', 'name': 'ArXiv'}",https://www.semanticscholar.org/paper/314213a7c4c1b379f7ee873101b4280d1a640c55,False,"{'url': '', 'status': None, 'license': None}",26,74,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/corr/abs-2001-06588', 'MAG': '3002543376', 'CorpusId': 210839403}",4,"Md Shahriar Iqbal, Jianhai Su, Lars Kotthoff, Pooyan Jamshidi",JournalArticle,"DBLP:journals/corr/abs-2001-06588, MAG:3002543376, CorpusId:210839403"
Learning the Linux Kernel Configuration Space: Results and Challenges,,"[{'authorId': '2191325', 'name': 'M. Acher'}]",2019.0,,"{'volume': '', 'pages': '1-49', 'name': ''}",https://www.semanticscholar.org/paper/df00ea6f2d7f5398ca6548fefb0ac89295fd6068,False,"{'url': '', 'status': None, 'license': None}",2,11,,,['Computer Science'],"{'MAG': '2989122922', 'CorpusId': 209063108}",0,M. Acher,,"MAG:2989122922, CorpusId:209063108"
Learning Very Large Configuration Spaces: What Matters for Linux Kernel Sizes,,"[{'authorId': '2191325', 'name': 'M. Acher'}, {'authorId': '143688027', 'name': 'Hugo Martin'}, {'authorId': '145526242', 'name': 'Juliana Alves Pereira'}, {'authorId': '2745458', 'name': 'Arnaud Blouin'}, {'authorId': '145810487', 'name': 'J. Jézéquel'}, {'authorId': '1866611', 'name': 'D. Khelladi'}, {'authorId': '1419487380', 'name': 'Luc Lesoil'}, {'authorId': '2454048', 'name': 'Olivier Barais'}]",2019.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/0a41fcb9193b025e426fe1293d94989f83162db9,False,"{'url': '', 'status': None, 'license': None}",22,81,,,['Computer Science'],"{'MAG': '2980440682', 'CorpusId': 208099294}",2,"M. Acher, Hugo Martin, Juliana Alves Pereira, Arnaud Blouin, J. Jézéquel, D. Khelladi, Luc Lesoil, Olivier Barais",,"MAG:2980440682, CorpusId:208099294"
