title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Software Analytics in Practice,,"[{'authorId': '2266440698', 'name': 'Dongmei Zhang'}, {'authorId': '2285058007', 'name': 'Shi Han'}, {'authorId': '34402895', 'name': 'Yingnong Dang'}, {'authorId': '4648762', 'name': 'Jian-Guang Lou'}, {'authorId': '46702036', 'name': 'Haidong Zhang'}, {'authorId': '2264570532', 'name': 'Tao Xie'}]",2013.0,IEEE Software,"{'volume': '30', 'pages': '30-37', 'name': 'IEEE Software'}",https://www.semanticscholar.org/paper/7c1c5c8a00a45276710c1bc8a173d64596c84ef0,True,"{'url': 'http://people.engr.ncsu.edu/txie/publications/ieeesoft13-softanalytics.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/MS.2013.94?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/MS.2013.94, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",37.0,21.0,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/software/ZhangHDLZX13', 'MAG': '1983956982', 'DOI': '10.1109/MS.2013.94', 'CorpusId': 267793649}",1.0,"Dongmei Zhang, Shi Han, Yingnong Dang, Jian-Guang Lou, Haidong Zhang, Tao Xie",JournalArticle,"DBLP:journals/software/ZhangHDLZX13, MAG:1983956982, DOI:10.1109/MS.2013.94, CorpusId:267793649"
Dealing with Software Model Quality in Practice: Experience in a Research Project,,"[{'authorId': '1725181', 'name': 'J. Vara'}, {'authorId': '3040011', 'name': 'H. Espinoza'}]",2013.0,International Conference on Quality Software,"{'pages': '396-405', 'name': '2013 13th International Conference on Quality Software'}",https://www.semanticscholar.org/paper/23fa258a10803b70436eaa58b609a30ac48eebef,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/QSIC.2013.40?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/QSIC.2013.40, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",3.0,58.0,,"['JournalArticle', 'Conference']",['Computer Science'],"{'DBLP': 'conf/qsic/VaraE13', 'MAG': '2091308265', 'DOI': '10.1109/QSIC.2013.40', 'CorpusId': 7537848}",1.0,"J. Vara, H. Espinoza","JournalArticle, Conference","DBLP:conf/qsic/VaraE13, MAG:2091308265, DOI:10.1109/QSIC.2013.40, CorpusId:7537848"
A little rebellion now and then is a good thing: Views on the requirements engineering conference,,"[{'authorId': '1680289', 'name': 'T. Gorschek'}]",2013.0,IEEE International Requirements Engineering Conference,"{'pages': '357-360', 'name': '2013 21st IEEE International Requirements Engineering Conference (RE)'}",https://www.semanticscholar.org/paper/8bf4eb810aef469cde3fcaf34fd686aff251a836,True,"{'url': 'https://bth.diva-portal.org/smash/get/diva2:834477/FULLTEXT01', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/RE.2013.6636751?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/RE.2013.6636751, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0.0,7.0,,"['JournalArticle', 'Conference']","['Computer Science', 'Engineering']","{'DBLP': 'conf/re/Gorschek13', 'MAG': '2053468051', 'DOI': '10.1109/RE.2013.6636751', 'CorpusId': 874682}",0.0,T. Gorschek,"JournalArticle, Conference","DBLP:conf/re/Gorschek13, MAG:2053468051, DOI:10.1109/RE.2013.6636751, CorpusId:874682"
Specifying a framework for evaluating requirements Engineering Technology: Challenges and lessons learned,,"[{'authorId': '1725181', 'name': 'J. Vara'}, {'authorId': '2567143', 'name': 'D. Falessi'}, {'authorId': '1681111', 'name': 'E. Verhulst'}]",2013.0,2013 3rd International Workshop on Empirical Requirements Engineering (EmpiRE),"{'pages': '1-8', 'name': '2013 3rd International Workshop on Empirical Requirements Engineering (EmpiRE)'}",https://www.semanticscholar.org/paper/3947ee325a1ccb97bd52e760aed0817768429e73,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/EmpiRE.2013.6615209?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/EmpiRE.2013.6615209, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",2.0,39.0,,['JournalArticle'],"['Computer Science', 'Engineering']","{'MAG': '2070704134', 'DBLP': 'conf/re/VaraFV13', 'DOI': '10.1109/EmpiRE.2013.6615209', 'CorpusId': 34390628}",0.0,"J. Vara, D. Falessi, E. Verhulst",JournalArticle,"MAG:2070704134, DBLP:conf/re/VaraFV13, DOI:10.1109/EmpiRE.2013.6615209, CorpusId:34390628"
Empirical software engineering research with industry: Top 10 challenges,,"[{'authorId': '1714524', 'name': 'C. Wohlin'}]",2013.0,Conducting Empirical Studies in Industry,"{'pages': '43-46', 'name': '2013 1st International Workshop on Conducting Empirical Studies in Industry (CESI)'}",https://www.semanticscholar.org/paper/c8b37feffbdc180a78655c10d0fc9fa474504811,True,"{'url': 'https://bth.diva-portal.org/smash/get/diva2:834194/FULLTEXT01', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/CESI.2013.6618469?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/CESI.2013.6618469, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",64.0,14.0,,['JournalArticle'],"['Computer Science', 'Engineering']","{'MAG': '2081467469', 'DBLP': 'conf/icse/Wohlin13', 'DOI': '10.1109/CESI.2013.6618469', 'CorpusId': 14064876}",11.0,C. Wohlin,JournalArticle,"MAG:2081467469, DBLP:conf/icse/Wohlin13, DOI:10.1109/CESI.2013.6618469, CorpusId:14064876"
Success factors for empirical studies in industry-academia collaboration: A reflection,,"[{'authorId': '1777858', 'name': 'P. Grünbacher'}, {'authorId': '2140666', 'name': 'R. Rabiser'}]",2013.0,Conducting Empirical Studies in Industry,"{'pages': '27-32', 'name': '2013 1st International Workshop on Conducting Empirical Studies in Industry (CESI)'}",https://www.semanticscholar.org/paper/04c757c795a89b0bd3e6c758e3e4c00ec5ff4057,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/CESI.2013.6618466?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/CESI.2013.6618466, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",14.0,11.0,,['JournalArticle'],"['Engineering', 'Computer Science']","{'DBLP': 'conf/icse/GrunbacherR13', 'MAG': '2020927569', 'DOI': '10.1109/CESI.2013.6618466', 'CorpusId': 13235083}",2.0,"P. Grünbacher, R. Rabiser",JournalArticle,"DBLP:conf/icse/GrunbacherR13, MAG:2020927569, DOI:10.1109/CESI.2013.6618466, CorpusId:13235083"
Empirical studies for innovation dissemination: ten years of experience,,"[{'authorId': '1894096', 'name': 'M. T. Baldassarre'}, {'authorId': '1698574', 'name': 'D. Caivano'}, {'authorId': '1733577', 'name': 'G. Visaggio'}]",2013.0,International Conference on Evaluation & Assessment in Software Engineering,{'pages': '144-152'},https://www.semanticscholar.org/paper/ef4db88a8c41e5fb504459d4b6785d5138ec4c26,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2460999.2461020?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2460999.2461020, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",27.0,43.0,,['JournalArticle'],"['Engineering', 'Computer Science']","{'DBLP': 'conf/ease/BaldassarreCV13', 'MAG': '2069303713', 'DOI': '10.1145/2460999.2461020', 'CorpusId': 10128446}",3.0,"M. T. Baldassarre, D. Caivano, G. Visaggio",JournalArticle,"DBLP:conf/ease/BaldassarreCV13, MAG:2069303713, DOI:10.1145/2460999.2461020, CorpusId:10128446"
Towards customer-based requirements engineering practices,,"[{'authorId': '1725181', 'name': 'J. Vara'}, {'authorId': '8731537', 'name': 'L. Hoyos'}, {'authorId': '152499579', 'name': 'E. Collado'}, {'authorId': '2416077', 'name': 'M. Sabetzadeh'}]",2012.0,2012 Second IEEE International Workshop on Empirical Requirements Engineering (EmpiRE),"{'pages': '37-40', 'name': '2012 Second IEEE International Workshop on Empirical Requirements Engineering (EmpiRE)'}",https://www.semanticscholar.org/paper/7b8b51f4dd2c0c7947bc17922fdb2eccb6697cf4,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/EmpiRE.2012.6347680?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/EmpiRE.2012.6347680, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",5.0,18.0,,['JournalArticle'],"['Computer Science', 'Business']","{'MAG': '2058935755', 'DBLP': 'conf/re/VaraHCS12', 'DOI': '10.1109/EmpiRE.2012.6347680', 'CorpusId': 17655741}",0.0,"J. Vara, L. Hoyos, E. Collado, M. Sabetzadeh",JournalArticle,"MAG:2058935755, DBLP:conf/re/VaraHCS12, DOI:10.1109/EmpiRE.2012.6347680, CorpusId:17655741"
Industry-Academy Collaboration in Agile Methodology: Preliminary Findings of a Systematic Literature Review,": Collaborative Research between Industry and Academia (IAC) in Software Engineering (SE) is being applied and developed in practice. Collaborative practices help both environments, from academic and software industry perspectives. As a way of observing what is being developed in the SE, the objective of this article is to present an exploratory and empirical study of IAC practices in the scope of Agile Software Development (ASD), exploring and characterizing solutions and practices, the challenges found in the application of the IAC and the collaboration. A Systematic Literature Review (SLR) was carried out in five main academic databases, evaluating/analyzing 7143 articles, totalling 12 articles approved following the proposed criteria. As preliminary findings of the data analysis, 76 good practices and 37 challenges in carrying out the IAC were described. As well, practical models for the application of IAC were detailed.","[{'authorId': '2164923925', 'name': 'D. Marques'}, {'authorId': '1644350217', 'name': 'Tâmara D. Dallegrave'}, {'authorId': '2164952171', 'name': 'Luis E. L. Barbosa'}, {'authorId': '2273009', 'name': 'C. Rodrigues'}, {'authorId': '28078445', 'name': 'W. Santos'}]",2022.0,International Conference on Enterprise Information Systems,{'pages': '191-198'},https://www.semanticscholar.org/paper/ddd864fed2732146a33a56ea1d638ba09a2a6a08,True,"{'url': 'https://doi.org/10.5220/0011115900003179', 'status': 'HYBRID', 'license': 'CCBYNCND', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.5220/0011115900003179?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5220/0011115900003179, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",4.0,39.0,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'conf/iceis/MarquesDBRS22', 'DOI': '10.5220/0011115900003179', 'CorpusId': 248711812}",0.0,"D. Marques, Tâmara D. Dallegrave, Luis E. L. Barbosa, C. Rodrigues, W. Santos","JournalArticle, Review","DBLP:conf/iceis/MarquesDBRS22, DOI:10.5220/0011115900003179, CorpusId:248711812"
Critical Success Factors of University-Industry R&D Collaborations,,"[{'authorId': '115815900', 'name': 'G. Fernandes'}, {'authorId': '2115685284', 'name': 'J. Santos'}, {'authorId': '144972888', 'name': 'Pedro Ribeiro'}, {'authorId': '2016310466', 'name': 'L. M. D. Ferreira'}, {'authorId': '1404250381', 'name': 'D. O’Sullivan'}, {'authorId': '2189889212', 'name': 'Daniela Barroso'}, {'authorId': '1894061', 'name': 'Eduardo B. Pinto'}]",2022.0,CENTERIS/ProjMAN/HCist,{'pages': '1650-1659'},https://www.semanticscholar.org/paper/bb99f24656eb5e65faf1c9ea008238666cfa5e72,True,"{'url': 'https://doi.org/10.1016/j.procs.2023.01.458', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.procs.2023.01.458?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.procs.2023.01.458, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",21.0,34.0,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/centeris/FernandesSRFOBP22', 'DOI': '10.1016/j.procs.2023.01.458', 'CorpusId': 257702902}",2.0,"G. Fernandes, J. Santos, Pedro Ribeiro, L. M. D. Ferreira, D. O’Sullivan, Daniela Barroso, Eduardo B. Pinto",JournalArticle,"DBLP:conf/centeris/FernandesSRFOBP22, DOI:10.1016/j.procs.2023.01.458, CorpusId:257702902"
Critical success factors in university-industry collaboration: a bibliometric analysis,"Considering the technological development, and particularly the global pandemic of COVID-19, it is essential to align universities and companies as agents in the transformation of society. However, a portion of academic research results does not find application in the productive sector. To better understand such (dis)connection, this study aims to verify in the scientific literature the critical success factors proper to the collaboration between universities and companies. Therefore, a bibliographic survey was carried out in the Scopus and Web of Science databases, considering the period 2000-2020 as temporality. From a quantitative point of view, a bibliometric analysis is presented regarding the year of publication, origin, thematic categories, authorship and co-citation networks, and with a qualitative character, through content analysis, critical factors were identified, with emphasis on trust, commitment, assumption of risks, realistic and well-defined objectives, managerial engagement of project coordinators, university reputation, previous experience in collaboration, communication and organizational culture.","[{'authorId': '2133284876', 'name': 'Ernani José Fortunato Lisbôa Enke'}, {'authorId': '122362588', 'name': 'M. Martens'}, {'authorId': '100905252', 'name': 'C. D. P. Martens'}, {'authorId': '2005431199', 'name': 'Dariane Beatriz Shoffen Enke'}, {'authorId': '2076549503', 'name': 'J. C. Contador'}, {'authorId': '2092420865', 'name': 'Thyago Bachim'}, {'authorId': '87338044', 'name': 'A. R. Coutinho'}, {'authorId': '1727206', 'name': 'Walter Cardoso Satyro'}]",2021.0,"Research, Society and Development","{'name': 'Research, Society and Development'}",https://www.semanticscholar.org/paper/c65ce679df94eedc058d1446c349f9a30a1f8a2c,True,"{'url': 'https://rsdjournal.org/index.php/rsd/article/download/21316/18874', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.33448/rsd-v10i13.21316?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.33448/rsd-v10i13.21316, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",5.0,58.0,,['Review'],,"{'DOI': '10.33448/rsd-v10i13.21316', 'CorpusId': 239014205}",0.0,"Ernani José Fortunato Lisbôa Enke, M. Martens, C. D. P. Martens, Dariane Beatriz Shoffen Enke, J. C. Contador, Thyago Bachim, A. R. Coutinho, Walter Cardoso Satyro",Review,"DOI:10.33448/rsd-v10i13.21316, CorpusId:239014205"
Knowledge Management in University-Software Industry Collaboration,"The university-software industry collaboration relationship has been represented a key resource, to the extent that together they can more easily promote technological development that underpins innovation solutions. Through a literature review, this chapter aims to explore the concepts and the facilitator or inhibitor factors associated with the collaboration relationships between university and software industry, taking knowledge management into account. This chapter is organized as follows. In the first section, the authors briefly introduce university, software industry, and knowledge management. The following section, based on the literature reviewed, provides a critical discussion of the university-software industry collaboration relationship, knowledge management in knowledge intensive organizations or community, and knowledge management in collaboration relationship between these two types of industries. Finally, in the rest of the sections, the authors point to future research directions and conclude.","[{'authorId': '114164798', 'name': 'Marcello Chedid'}, {'authorId': '83339746', 'name': 'L. Teixeira'}]",2021.0,"Handbook of Research on Modern Educational Technologies, Applications, and Management","{'name': 'Handbook of Research on Modern Educational Technologies, Applications, and Management'}",https://www.semanticscholar.org/paper/552adc9ca79c8c272ecc5000cad55a860fcc0bc4,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.4018/978-1-7998-3476-2.ch028?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.4018/978-1-7998-3476-2.ch028, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2.0,56.0,,['Review'],['Business'],"{'MAG': '3042914639', 'DOI': '10.4018/978-1-7998-3476-2.ch028', 'CorpusId': 224877310}",0.0,"Marcello Chedid, L. Teixeira",Review,"MAG:3042914639, DOI:10.4018/978-1-7998-3476-2.ch028, CorpusId:224877310"
Solving Problems or Enabling Problem-Solving? from Purity in Empirical Software Engineering to Effective Co-production (Invited Keynote),,"[{'authorId': '1680289', 'name': 'T. Gorschek'}, {'authorId': '143798997', 'name': 'D. Méndez'}]",2021.0,International Conference on Software Quality. Process Automation in Software Development,{'pages': '109-116'},https://www.semanticscholar.org/paper/453c6a43a1d6185f0abe75d728b4a27893728085,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-030-65854-0_9?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-030-65854-0_9, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",3.0,10.0,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/swqd/GorschekM21', 'DOI': '10.1007/978-3-030-65854-0_9', 'CorpusId': 231714678}",0.0,"T. Gorschek, D. Méndez",JournalArticle,"DBLP:conf/swqd/GorschekM21, DOI:10.1007/978-3-030-65854-0_9, CorpusId:231714678"
Contemporary Empirical Methods in Software Engineering,,"[{'authorId': '1955934', 'name': 'M. Felderer'}, {'authorId': '1688347', 'name': 'G. Travassos'}]",2020.0,,{'name': 'Contemporary Empirical Methods in Software Engineering'},https://www.semanticscholar.org/paper/a1b349a21a390b0eb882e65dfc4f1caf9e385c39,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-030-32489-6?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-030-32489-6, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",56.0,547.0,,['Book'],['Computer Science'],"{'DBLP': 'books/sp/20/FT2020', 'DOI': '10.1007/978-3-030-32489-6', 'CorpusId': 221346139}",1.0,"M. Felderer, G. Travassos",Book,"DBLP:books/sp/20/FT2020, DOI:10.1007/978-3-030-32489-6, CorpusId:221346139"
Third Generation Industrial Co-production in Software Engineering,,"[{'authorId': '1680289', 'name': 'T. Gorschek'}, {'authorId': '1776164', 'name': 'K. Wnuk'}]",2020.0,Contemporary Empirical Methods in Software Engineering,{'pages': '503-525'},https://www.semanticscholar.org/paper/728c23dd22d3063ca7d072e6d3106db142856f62,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-030-32489-6_18?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-030-32489-6_18, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",8.0,28.0,,,"['Computer Science', 'Engineering']","{'DBLP': 'books/sp/20/GorschekW20', 'MAG': '3082029504', 'DOI': '10.1007/978-3-030-32489-6_18', 'CorpusId': 226667628}",1.0,"T. Gorschek, K. Wnuk",,"DBLP:books/sp/20/GorschekW20, MAG:3082029504, DOI:10.1007/978-3-030-32489-6_18, CorpusId:226667628"
Project Management: a help or hindrance a collaborative research,,"[{'authorId': '2023335153', 'name': 'Dr.Ayman Abu-Rumman'}]",2020.0,,"{'volume': '23', 'pages': '9-21', 'name': ''}",https://www.semanticscholar.org/paper/8e569464c47195919070921f49921048330a48dc,False,"{'url': '', 'status': None, 'license': None}",7.0,35.0,,['Review'],['Engineering'],"{'MAG': '3089272902', 'CorpusId': 226739638}",0.0,Dr.Ayman Abu-Rumman,Review,"MAG:3089272902, CorpusId:226739638"
Deploying TESTAR to Enable Remote Testing in an Industrial CI Pipeline: A Case-Based Evaluation,,"[{'authorId': '101181297', 'name': 'Fernando Pastor Ricós'}, {'authorId': '34034152', 'name': 'Pekka Aho'}, {'authorId': '144935159', 'name': 'T. Vos'}, {'authorId': '2085575930', 'name': 'Ismael Torres Boigues'}, {'authorId': '2007036685', 'name': 'Ernesto Calás Blasco'}, {'authorId': '2056664980', 'name': 'Héctor Martínez Martínez'}]",2020.0,Leveraging Applications of Formal Methods,{'pages': '543-557'},https://www.semanticscholar.org/paper/568489e61c24dd68b3ec6cfd4430cc982daea9ea,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-030-61362-4_31?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-030-61362-4_31, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",10.0,13.0,,['JournalArticle'],['Computer Science'],"{'MAG': '3095304497', 'DBLP': 'conf/isola/RicosAVBBM20', 'DOI': '10.1007/978-3-030-61362-4_31', 'CorpusId': 226074741}",0.0,"Fernando Pastor Ricós, Pekka Aho, T. Vos, Ismael Torres Boigues, Ernesto Calás Blasco, Héctor Martínez Martínez",JournalArticle,"MAG:3095304497, DBLP:conf/isola/RicosAVBBM20, DOI:10.1007/978-3-030-61362-4_31, CorpusId:226074741"
From Research Topic to Industrial Practice: An Experience Report,,"[{'authorId': '113068719', 'name': 'Petra Gospodnetic'}, {'authorId': '67040613', 'name': 'M. Rauhut'}, {'authorId': '144031802', 'name': 'H. Hagen'}]",2020.0,VisGap@Eurographics/EuroVis,{'pages': '43-49'},https://www.semanticscholar.org/paper/df0d9bbfa155b924bb1df1b2310a65ff3b1cf89a,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.2312/visgap.20201109?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.2312/visgap.20201109, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1.0,23.0,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '3037981982', 'DBLP': 'conf/vissym/GospodneticRH20', 'DOI': '10.2312/visgap.20201109', 'CorpusId': 220284313}",0.0,"Petra Gospodnetic, M. Rauhut, H. Hagen","JournalArticle, Review","MAG:3037981982, DBLP:conf/vissym/GospodneticRH20, DOI:10.2312/visgap.20201109, CorpusId:220284313"
Academic and Industry Collaboration – A Literature Review,"As part of a larger project determining best practices for establishing and maintaining effective, sustainable, collaborative relationships between academic and industry professionals, this review will outline the available materials and, conversely, the multiple gaps that exist regarding course content, methods of teaching, and practical experience relating to preparation for careers in engineering and engineering technology. Currently, there is no clear agreement on which principles and practices best enable industrial partners and academic institutions to establish and maintain mutually beneficial partnerships. In fact, there is no clear definition in the literature of what a mutually beneficial partnership entails, across the full range of educational, research, and professional development and service activities carried out within the engineering and technical community. The authors of this paper established informally that educators in both engineering and engineering technology are often challenged by this lack of research on sound recommendations regarding collaborative efforts. This paper is intended to be the start of a larger systemic literature review.","[{'authorId': '8674264', 'name': 'A. Lucietto'}, {'authorId': '51285917', 'name': 'Diana Peters'}, {'authorId': '103738787', 'name': 'Meher Taleyarkhan'}, {'authorId': '2110408396', 'name': 'Shelly Tan'}]",2020.0,2020 CIEC Proceedings,{'name': '2020 CIEC Proceedings'},https://www.semanticscholar.org/paper/3b64a3650aacf32ce798ea8531b94302493971dc,True,"{'url': 'https://strategy.asee.org/38725.pdf', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.18260/1-2-650-38725?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.18260/1-2-650-38725, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",10.0,37.0,,['Review'],,"{'DOI': '10.18260/1-2-650-38725', 'CorpusId': 245251929}",0.0,"A. Lucietto, Diana Peters, Meher Taleyarkhan, Shelly Tan",Review,"DOI:10.18260/1-2-650-38725, CorpusId:245251929"
Industry-academia innovation co-development : the case of space-based technology,,"[{'authorId': '143697417', 'name': 'P. Testa'}]",2019.0,,,https://www.semanticscholar.org/paper/82f710b67a5925593a04199c245b524bc960e749,False,"{'url': '', 'status': None, 'license': None}",0.0,44.0,,,,{'CorpusId': 201038024},0.0,P. Testa,,CorpusId:201038024
A Study on Factors Affecting the Sustainability of Industry-University Cooperation: Focusing on the I-U Relationship Strength and Overcoming I-U barrier,,"[{'authorId': '2105163121', 'name': 'Eun-Young Hong'}, {'authorId': '2119578785', 'name': 'J. Choi'}]",2018.0,,"{'volume': '19', 'pages': '410-422', 'name': 'Journal of the Korea Academia Industrial Cooperation Society'}",https://www.semanticscholar.org/paper/6335dd1eb6c0c43e108626baba58548fa2efce6d,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.5762/KAIS.2018.19.3.410?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5762/KAIS.2018.19.3.410, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1.0,45.0,,['Review'],['Business'],"{'MAG': '2954730650', 'DOI': '10.5762/KAIS.2018.19.3.410', 'CorpusId': 198799821}",0.0,"Eun-Young Hong, J. Choi",Review,"MAG:2954730650, DOI:10.5762/KAIS.2018.19.3.410, CorpusId:198799821"
Effective Customer Relationship Management at ATB Financial: A Case Study on Industry-Academia Collaboration in Data Analytics,,"[{'authorId': '40195692', 'name': 'I. Hargreaves'}, {'authorId': '121780386', 'name': 'D. Roth'}, {'authorId': '2054292920', 'name': 'M. R. Karim'}, {'authorId': '9461040', 'name': 'Maleknaz Nayebi'}, {'authorId': '1730441', 'name': 'G. Ruhe'}]",2018.0,,"{'volume': '', 'pages': '45-59', 'name': ''}",https://www.semanticscholar.org/paper/a00868dd2113b49fd829ca9c1453c7f3e43c9122,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-319-60255-4_4?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-319-60255-4_4, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",13.0,7.0,,,['Business'],"{'MAG': '2746897208', 'DOI': '10.1007/978-3-319-60255-4_4', 'CorpusId': 168749193}",0.0,"I. Hargreaves, D. Roth, M. R. Karim, Maleknaz Nayebi, G. Ruhe",,"MAG:2746897208, DOI:10.1007/978-3-319-60255-4_4, CorpusId:168749193"
